27,9,3446,187,33,38,184
393,10,2377,193,15,89,172
842,5,3231,193,26,51,173
872,37,3057,193,29,77,177
955,48,3743,194,19,63,171
727,7,1585,191,28,92,174
222,54,1997,192,20,32,179
987,15,2830,195,26,77,179
799,22,1161,189,25,77,170
489,25,1936,185,27,74,180
843,17,2171,187,23,49,185
965,7,2233,191,22,94,175
559,7,1907,194,19,86,172
739,35,3817,193,23,72,183
962,6,3508,193,26,41,173
485,1,1780,189,32,54,176
578,7,1887,188,15,58,178
778,31,1178,195,23,100,172
16,18,2449,191,24,64,175
649,12,1142,194,16,73,176
280,47,1413,192,26,67,183
807,34,3853,192,21,88,171
471,11,3222,185,21,65,181
