188,36,3199,195,24,68,171
551,12,3440,188,33,79,182
262,49,1596,195,17,42,176
505,13,2130,188,26,87,174
275,3,3044,194,33,55,185
764,51,1587,187,27,95,176
225,44,3535,190,34,92,175
466,38,1592,186,35,91,170
743,30,1831,185,15,38,184
144,33,1522,190,34,51,172
216,56,3769,188,18,59,171
969,12,3914,192,28,71,180
89,56,2654,185,17,85,177
899,38,1950,188,23,44,178
743,45,1764,186,17,33,175
626,31,3460,194,29,69,184
555,48,3230,195,33,38,180
760,21,1197,194,16,60,171
280,22,3248,189,31,34,176
854,6,3937,189,19,50,174
646,35,3946,186,16,82,170
517,19,2211,185,28,61,176
289,42,2146,188,32,89,171
587,11,2620,195,28,72,170
296,23,1596,191,18,47,181
114,17,2838,193,23,93,181
275,4,2700,194,33,47,178
