382,23,1822,192,26,32,175
927,9,2868,194,16,76,173
285,23,2328,188,32,42,181
419,3,2056,190,24,61,185
661,49,2602,193,15,41,181
801,47,1865,189,14,93,184
773,55,2910,190,22,77,176
888,17,2651,190,27,56,171
958,19,3206,188,23,58,178
429,7,1083,194,26,79,178
53,32,3234,193,29,55,181
241,13,2109,189,23,95,178
518,9,3863,193,23,67,181
816,60,3822,192,25,74,178
240,14,3656,191,26,65,176
848,36,2606,188,16,54,172
462,39,2852,187,30,58,180
925,37,3760,187,17,99,181
529,52,3491,194,28,82,184
803,28,3265,195,22,92,172
841,41,3371,188,35,66,177
194,22,2828,189,16,53,184
811,21,3127,186,24,76,172
